name_id,folder_path,mutant_num,mutated_line,mutant_vers,mutant_code_from_mutated_line,did_it_crash,last_data_modification_date,last_data_modification_time,last_status_change_date,last_status_change_time,last_access_date,last_access_time,last_inode_date,last_inode_time,duration
Num1322Line146Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1322Line146Vers8,1322,146,8,"yintTemp = single(rA1Temp + rB-1Temp.*xintTemp); % constant replaced: 1 -> -1
",True,2024-02-06,2024-02-07 23:49:33,2024-02-06,2024-02-07 23:49:27,2024-02-06,2024-02-07 23:49:27,2024-02-06,2024-02-07 23:49:14,0 days 00:00:19
Num1324Line146Vers10,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1324Line146Vers10,1324,146,10,"yintTemp = single(rA1Temp + rB0.9Temp.*xintTemp); % constant replaced: 1 -> 0.9
",True,2024-02-06,2024-02-07 23:42:02,2024-02-06,2024-02-07 23:42:00,2024-02-06,2024-02-07 23:42:00,2024-02-06,2024-02-07 23:41:47,0 days 00:00:15
Num1325Line146Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1325Line146Vers11,1325,146,11,"yintTemp = single(rA1Temp + rB1.1Temp.*xintTemp); % constant replaced: 1 -> 1.1
",True,2024-02-06,2024-02-07 22:38:31,2024-02-06,2024-02-07 22:38:24,2024-02-06,2024-02-07 22:38:24,2024-02-06,2024-02-07 22:37:59,0 days 00:00:32
Num133Line14Vers14,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num133Line14Vers14,133,14,14,"    b1Mat = zeros(1,(iMaxArrayLengthAlloc - uint31(3))*ivar,'single'); % constant replaced: 32 -> 31
",True,2024-02-06,2024-02-07 23:34:59,2024-02-06,2024-02-07 23:34:55,2024-02-06,2024-02-07 23:34:55,2024-02-06,2024-02-07 23:34:41,0 days 00:00:18
Num134Line14Vers15,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num134Line14Vers15,134,14,15,"    b1Mat = zeros(1,(iMaxArrayLengthAlloc - uint33(3))*ivar,'single'); % constant replaced: 32 -> 33
",True,2024-02-06,2024-02-07 13:01:30,2024-02-06,2024-02-07 13:01:26,2024-02-06,2024-02-07 13:01:26,2024-02-06,2024-02-07 13:01:12,0 days 00:00:18
Num1344Line149Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1344Line149Vers3,1344,149,3,"IQPostPrTimeEstDebugPBuffered.rA-1 = rA1Temp; % constant replaced: 1 -> -1
",True,2024-02-06,2024-02-07 23:39:50,2024-02-06,2024-02-07 23:39:46,2024-02-06,2024-02-07 23:39:46,2024-02-06,2024-02-07 23:39:35,0 days 00:00:15
Num1346Line149Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1346Line149Vers5,1346,149,5,"IQPostPrTimeEstDebugPBuffered.rA0.9 = rA1Temp; % constant replaced: 1 -> 0.9
",True,2024-02-06,2024-02-07 14:30:33,2024-02-06,2024-02-07 14:30:27,2024-02-06,2024-02-07 14:30:27,2024-02-06,2024-02-07 14:30:15,0 days 00:00:18
Num1347Line149Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1347Line149Vers6,1347,149,6,"IQPostPrTimeEstDebugPBuffered.rA1.1 = rA1Temp; % constant replaced: 1 -> 1.1
",True,2024-02-06,2024-02-07 13:06:24,2024-02-06,2024-02-07 13:06:20,2024-02-06,2024-02-07 13:06:20,2024-02-06,2024-02-07 13:06:06,0 days 00:00:18
Num1348Line149Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1348Line149Vers7,1348,149,7,"IQPostPrTimeEstDebugPBuffered.rA1 = rA0Temp; % constant replaced: 1 -> 0
",True,2024-02-06,2024-02-07 14:41:55,2024-02-06,2024-02-07 14:41:51,2024-02-06,2024-02-07 14:41:51,2024-02-06,2024-02-07 14:41:40,0 days 00:00:15
Num1349Line149Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1349Line149Vers8,1349,149,8,"IQPostPrTimeEstDebugPBuffered.rA1 = rA-1Temp; % constant replaced: 1 -> -1
",True,2024-02-06,2024-02-07 23:30:37,2024-02-06,2024-02-07 23:30:32,2024-02-06,2024-02-07 23:30:32,2024-02-06,2024-02-07 23:30:18,0 days 00:00:19
Num135Line14Vers16,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num135Line14Vers16,135,14,16,"    b1Mat = zeros(1,(iMaxArrayLengthAlloc - uint28.8(3))*ivar,'single'); % constant replaced: 32 -> 28.8
",True,2024-02-06,2024-02-07 14:25:16,2024-02-06,2024-02-07 14:25:12,2024-02-06,2024-02-07 14:25:12,2024-02-06,2024-02-07 14:25:02,0 days 00:00:14
Num1351Line149Vers10,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1351Line149Vers10,1351,149,10,"IQPostPrTimeEstDebugPBuffered.rA1 = rA0.9Temp; % constant replaced: 1 -> 0.9
",True,2024-02-06,2024-02-07 19:34:52,2024-02-06,2024-02-07 19:34:47,2024-02-06,2024-02-07 19:34:47,2024-02-06,2024-02-07 19:34:23,0 days 00:00:29
Num1352Line149Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1352Line149Vers11,1352,149,11,"IQPostPrTimeEstDebugPBuffered.rA1 = rA1.1Temp; % constant replaced: 1 -> 1.1
",True,2024-02-06,2024-02-07 14:34:19,2024-02-06,2024-02-07 14:34:14,2024-02-06,2024-02-07 14:34:14,2024-02-06,2024-02-07 14:34:03,0 days 00:00:16
Num1355Line150Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1355Line150Vers3,1355,150,3,"IQPostPrTimeEstDebugPBuffered.rA-2 = rA2Temp; % constant replaced: 2 -> -2
",True,2024-02-06,2024-02-07 19:28:44,2024-02-06,2024-02-07 19:28:36,2024-02-06,2024-02-07 19:28:36,2024-02-06,2024-02-07 19:28:05,0 days 00:00:39
Num1358Line150Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1358Line150Vers6,1358,150,6,"IQPostPrTimeEstDebugPBuffered.rA1.8 = rA2Temp; % constant replaced: 2 -> 1.8
",True,2024-02-06,2024-02-07 19:31:16,2024-02-06,2024-02-07 19:31:10,2024-02-06,2024-02-07 19:31:10,2024-02-06,2024-02-07 19:30:54,0 days 00:00:22
Num1359Line150Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1359Line150Vers7,1359,150,7,"IQPostPrTimeEstDebugPBuffered.rA2.2 = rA2Temp; % constant replaced: 2 -> 2.2
",True,2024-02-06,2024-02-07 14:14:14,2024-02-06,2024-02-07 14:14:09,2024-02-06,2024-02-07 14:14:09,2024-02-06,2024-02-07 14:13:58,0 days 00:00:16
Num136Line14Vers17,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num136Line14Vers17,136,14,17,"    b1Mat = zeros(1,(iMaxArrayLengthAlloc - uint35.2(3))*ivar,'single'); % constant replaced: 32 -> 35.2
",True,2024-02-06,2024-02-07 15:11:25,2024-02-06,2024-02-07 15:11:17,2024-02-06,2024-02-07 15:11:17,2024-02-06,2024-02-07 15:11:01,0 days 00:00:24
Num1360Line150Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1360Line150Vers8,1360,150,8,"IQPostPrTimeEstDebugPBuffered.rA2 = rA0Temp; % constant replaced: 2 -> 0
",True,2024-02-06,2024-02-07 23:55:13,2024-02-06,2024-02-07 23:55:09,2024-02-06,2024-02-07 23:55:09,2024-02-06,2024-02-07 23:54:57,0 days 00:00:16
Num1361Line150Vers9,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1361Line150Vers9,1361,150,9,"IQPostPrTimeEstDebugPBuffered.rA2 = rA-2Temp; % constant replaced: 2 -> -2
",True,2024-02-06,2024-02-07 15:30:38,2024-02-06,2024-02-07 15:30:32,2024-02-06,2024-02-07 15:30:32,2024-02-06,2024-02-07 15:30:14,0 days 00:00:24
Num1363Line150Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1363Line150Vers11,1363,150,11,"IQPostPrTimeEstDebugPBuffered.rA2 = rA3Temp; % constant replaced: 2 -> 3
",True,2024-02-06,2024-02-07 15:19:34,2024-02-06,2024-02-07 15:19:30,2024-02-06,2024-02-07 15:19:30,2024-02-06,2024-02-07 15:19:10,0 days 00:00:24
Num1364Line150Vers12,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1364Line150Vers12,1364,150,12,"IQPostPrTimeEstDebugPBuffered.rA2 = rA1.8Temp; % constant replaced: 2 -> 1.8
",True,2024-02-06,2024-02-07 22:59:38,2024-02-06,2024-02-07 22:59:34,2024-02-06,2024-02-07 22:59:34,2024-02-06,2024-02-07 22:59:22,0 days 00:00:16
Num1365Line150Vers13,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1365Line150Vers13,1365,150,13,"IQPostPrTimeEstDebugPBuffered.rA2 = rA2.2Temp; % constant replaced: 2 -> 2.2
",True,2024-02-06,2024-02-07 23:25:38,2024-02-06,2024-02-07 23:25:33,2024-02-06,2024-02-07 23:25:33,2024-02-06,2024-02-07 23:25:19,0 days 00:00:19
Num1368Line151Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1368Line151Vers3,1368,151,3,"IQPostPrTimeEstDebugPBuffered.rB-1 = rB1Temp; % constant replaced: 1 -> -1
",True,2024-02-06,2024-02-07 23:46:42,2024-02-06,2024-02-07 23:46:38,2024-02-06,2024-02-07 23:46:38,2024-02-06,2024-02-07 23:46:24,0 days 00:00:18
Num1370Line151Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1370Line151Vers5,1370,151,5,"IQPostPrTimeEstDebugPBuffered.rB0.9 = rB1Temp; % constant replaced: 1 -> 0.9
",True,2024-02-06,2024-02-07 16:35:20,2024-02-06,2024-02-07 16:35:14,2024-02-06,2024-02-07 16:35:14,2024-02-06,2024-02-07 16:34:55,0 days 00:00:25
Num1371Line151Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1371Line151Vers6,1371,151,6,"IQPostPrTimeEstDebugPBuffered.rB1.1 = rB1Temp; % constant replaced: 1 -> 1.1
",True,2024-02-06,2024-02-07 15:20:22,2024-02-06,2024-02-07 15:20:15,2024-02-06,2024-02-07 15:20:15,2024-02-06,2024-02-07 15:19:55,0 days 00:00:27
Num1372Line151Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1372Line151Vers7,1372,151,7,"IQPostPrTimeEstDebugPBuffered.rB1 = rB0Temp; % constant replaced: 1 -> 0
",True,2024-02-06,2024-02-07 14:20:41,2024-02-06,2024-02-07 14:20:35,2024-02-06,2024-02-07 14:20:35,2024-02-06,2024-02-07 14:20:24,0 days 00:00:17
Num1373Line151Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1373Line151Vers8,1373,151,8,"IQPostPrTimeEstDebugPBuffered.rB1 = rB-1Temp; % constant replaced: 1 -> -1
",True,2024-02-06,2024-02-07 19:14:26,2024-02-06,2024-02-07 19:14:20,2024-02-06,2024-02-07 19:14:20,2024-02-06,2024-02-07 19:14:02,0 days 00:00:24
Num1375Line151Vers10,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1375Line151Vers10,1375,151,10,"IQPostPrTimeEstDebugPBuffered.rB1 = rB0.9Temp; % constant replaced: 1 -> 0.9
",True,2024-02-06,2024-02-07 22:50:04,2024-02-06,2024-02-07 22:49:59,2024-02-06,2024-02-07 22:49:59,2024-02-06,2024-02-07 22:49:46,0 days 00:00:18
Num1376Line151Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1376Line151Vers11,1376,151,11,"IQPostPrTimeEstDebugPBuffered.rB1 = rB1.1Temp; % constant replaced: 1 -> 1.1
",True,2024-02-06,2024-02-07 13:11:12,2024-02-06,2024-02-07 13:11:06,2024-02-06,2024-02-07 13:11:06,2024-02-06,2024-02-07 13:10:53,0 days 00:00:19
Num1379Line152Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1379Line152Vers3,1379,152,3,"IQPostPrTimeEstDebugPBuffered.rB-2 = rB2Temp; % constant replaced: 2 -> -2
",True,2024-02-06,2024-02-07 19:20:27,2024-02-06,2024-02-07 19:20:19,2024-02-06,2024-02-07 19:20:19,2024-02-06,2024-02-07 19:20:00,0 days 00:00:27
Num1382Line152Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1382Line152Vers6,1382,152,6,"IQPostPrTimeEstDebugPBuffered.rB1.8 = rB2Temp; % constant replaced: 2 -> 1.8
",True,2024-02-06,2024-02-07 14:38:37,2024-02-06,2024-02-07 14:38:33,2024-02-06,2024-02-07 14:38:33,2024-02-06,2024-02-07 14:38:22,0 days 00:00:15
Num1383Line152Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1383Line152Vers7,1383,152,7,"IQPostPrTimeEstDebugPBuffered.rB2.2 = rB2Temp; % constant replaced: 2 -> 2.2
",True,2024-02-06,2024-02-07 23:33:45,2024-02-06,2024-02-07 23:33:41,2024-02-06,2024-02-07 23:33:41,2024-02-06,2024-02-07 23:33:29,0 days 00:00:16
Num1384Line152Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1384Line152Vers8,1384,152,8,"IQPostPrTimeEstDebugPBuffered.rB2 = rB0Temp; % constant replaced: 2 -> 0
",True,2024-02-06,2024-02-07 13:09:56,2024-02-06,2024-02-07 13:09:52,2024-02-06,2024-02-07 13:09:52,2024-02-06,2024-02-07 13:09:39,0 days 00:00:17
Num1385Line152Vers9,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1385Line152Vers9,1385,152,9,"IQPostPrTimeEstDebugPBuffered.rB2 = rB-2Temp; % constant replaced: 2 -> -2
",True,2024-02-06,2024-02-07 20:08:51,2024-02-06,2024-02-07 20:08:42,2024-02-06,2024-02-07 20:08:42,2024-02-06,2024-02-07 20:08:17,0 days 00:00:34
Num1387Line152Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1387Line152Vers11,1387,152,11,"IQPostPrTimeEstDebugPBuffered.rB2 = rB3Temp; % constant replaced: 2 -> 3
",True,2024-02-06,2024-02-07 23:42:19,2024-02-06,2024-02-07 23:42:15,2024-02-06,2024-02-07 23:42:15,2024-02-06,2024-02-07 23:42:02,0 days 00:00:17
Num1388Line152Vers12,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1388Line152Vers12,1388,152,12,"IQPostPrTimeEstDebugPBuffered.rB2 = rB1.8Temp; % constant replaced: 2 -> 1.8
",True,2024-02-06,2024-02-07 23:20:38,2024-02-06,2024-02-07 23:20:35,2024-02-06,2024-02-07 23:20:35,2024-02-06,2024-02-07 23:20:24,0 days 00:00:14
Num1389Line152Vers13,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1389Line152Vers13,1389,152,13,"IQPostPrTimeEstDebugPBuffered.rB2 = rB2.2Temp; % constant replaced: 2 -> 2.2
",True,2024-02-06,2024-02-07 22:54:20,2024-02-06,2024-02-07 22:54:16,2024-02-06,2024-02-07 22:54:16,2024-02-06,2024-02-07 22:54:02,0 days 00:00:18
Num14Line8Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num14Line8Vers1,14,8,1,"% statement deleted: iVecAlloc = uint32(4);
",True,2024-02-07,2024-02-07 00:02:22,2024-02-07,2024-02-07 00:02:17,2024-02-07,2024-02-07 00:02:17,2024-02-07,2024-02-07 00:02:05,0 days 00:00:17
Num15Line8Vers2,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num15Line8Vers2,15,8,2,"iVecAlloc = uint0(4); % constant replaced: 32 -> 0
",True,2024-02-06,2024-02-07 14:15:03,2024-02-06,2024-02-07 14:14:59,2024-02-06,2024-02-07 14:14:59,2024-02-06,2024-02-07 14:14:48,0 days 00:00:15
Num152Line14Vers33,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num152Line14Vers33,152,14,33,"    b1Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(3))^ivar,'single'); % operator replaced: '*' -> '^'
",True,2024-02-06,2024-02-07 19:47:13,2024-02-06,2024-02-07 19:47:05,2024-02-06,2024-02-07 19:47:05,2024-02-06,2024-02-07 19:46:48,0 days 00:00:25
Num159Line15Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num159Line15Vers3,159,15,3,"    a-2Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 2 -> -2
",True,2024-02-06,2024-02-07 14:54:13,2024-02-06,2024-02-07 14:54:08,2024-02-06,2024-02-07 14:54:08,2024-02-06,2024-02-07 14:53:53,0 days 00:00:20
Num16Line8Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num16Line8Vers3,16,8,3,"iVecAlloc = uint-32(4); % constant replaced: 32 -> -32
",True,2024-02-06,2024-02-07 23:37:38,2024-02-06,2024-02-07 23:37:34,2024-02-06,2024-02-07 23:37:34,2024-02-06,2024-02-07 23:37:20,0 days 00:00:18
Num162Line15Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num162Line15Vers6,162,15,6,"    a1.8Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 2 -> 1.8
",True,2024-02-06,2024-02-07 16:40:33,2024-02-06,2024-02-07 16:40:26,2024-02-06,2024-02-07 16:40:26,2024-02-06,2024-02-07 16:40:01,0 days 00:00:32
Num163Line15Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num163Line15Vers7,163,15,7,"    a2.2Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 2 -> 2.2
",True,2024-02-06,2024-02-07 22:52:38,2024-02-06,2024-02-07 22:52:33,2024-02-06,2024-02-07 22:52:33,2024-02-06,2024-02-07 22:52:19,0 days 00:00:19
Num167Line15Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num167Line15Vers11,167,15,11,"    a2Mat = zeros(0.9,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 1 -> 0.9
",True,2024-02-06,2024-02-07 15:00:59,2024-02-06,2024-02-07 15:00:53,2024-02-06,2024-02-07 15:00:53,2024-02-06,2024-02-07 15:00:39,0 days 00:00:20
Num168Line15Vers12,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num168Line15Vers12,168,15,12,"    a2Mat = zeros(1.1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 1 -> 1.1
",True,2024-02-06,2024-02-07 19:49:52,2024-02-06,2024-02-07 19:49:46,2024-02-06,2024-02-07 19:49:46,2024-02-06,2024-02-07 19:49:24,0 days 00:00:28
Num169Line15Vers13,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num169Line15Vers13,169,15,13,"    a2Mat = zeros(1,(iMaxArrayLengthAlloc - uint0(3))*ivar,'single'); % constant replaced: 32 -> 0
",True,2024-02-06,2024-02-07 14:11:49,2024-02-06,2024-02-07 14:11:45,2024-02-06,2024-02-07 14:11:45,2024-02-06,2024-02-07 14:11:36,0 days 00:00:13
Num17Line8Vers4,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num17Line8Vers4,17,8,4,"iVecAlloc = uint31(4); % constant replaced: 32 -> 31
",True,2024-02-06,2024-02-07 20:31:58,2024-02-06,2024-02-07 20:31:51,2024-02-06,2024-02-07 20:31:51,2024-02-06,2024-02-07 20:31:31,0 days 00:00:27
Num170Line15Vers14,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num170Line15Vers14,170,15,14,"    a2Mat = zeros(1,(iMaxArrayLengthAlloc - uint-32(3))*ivar,'single'); % constant replaced: 32 -> -32
",True,2024-02-06,2024-02-07 12:55:40,2024-02-06,2024-02-07 12:55:35,2024-02-06,2024-02-07 12:55:35,2024-02-06,2024-02-07 12:55:22,0 days 00:00:18
Num171Line15Vers15,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num171Line15Vers15,171,15,15,"    a2Mat = zeros(1,(iMaxArrayLengthAlloc - uint31(3))*ivar,'single'); % constant replaced: 32 -> 31
",True,2024-02-06,2024-02-07 20:15:03,2024-02-06,2024-02-07 20:14:55,2024-02-06,2024-02-07 20:14:55,2024-02-06,2024-02-07 20:14:27,0 days 00:00:36
Num172Line15Vers16,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num172Line15Vers16,172,15,16,"    a2Mat = zeros(1,(iMaxArrayLengthAlloc - uint33(3))*ivar,'single'); % constant replaced: 32 -> 33
",True,2024-02-06,2024-02-07 15:18:49,2024-02-06,2024-02-07 15:18:43,2024-02-06,2024-02-07 15:18:43,2024-02-06,2024-02-07 15:18:21,0 days 00:00:28
Num173Line15Vers17,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num173Line15Vers17,173,15,17,"    a2Mat = zeros(1,(iMaxArrayLengthAlloc - uint28.8(3))*ivar,'single'); % constant replaced: 32 -> 28.8
",True,2024-02-07,2024-02-07 00:09:09,2024-02-07,2024-02-07 00:09:05,2024-02-07,2024-02-07 00:09:05,2024-02-07,2024-02-07 00:08:52,0 days 00:00:17
Num174Line15Vers18,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num174Line15Vers18,174,15,18,"    a2Mat = zeros(1,(iMaxArrayLengthAlloc - uint35.2(3))*ivar,'single'); % constant replaced: 32 -> 35.2
",True,2024-02-06,2024-02-07 13:39:39,2024-02-06,2024-02-07 13:39:35,2024-02-06,2024-02-07 13:39:35,2024-02-06,2024-02-07 13:39:24,0 days 00:00:15
Num18Line8Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num18Line8Vers5,18,8,5,"iVecAlloc = uint33(4); % constant replaced: 32 -> 33
",True,2024-02-06,2024-02-07 13:50:40,2024-02-06,2024-02-07 13:50:36,2024-02-06,2024-02-07 13:50:36,2024-02-06,2024-02-07 13:50:24,0 days 00:00:16
Num19Line8Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num19Line8Vers6,19,8,6,"iVecAlloc = uint28.8(4); % constant replaced: 32 -> 28.8
",True,2024-02-06,2024-02-07 23:26:21,2024-02-06,2024-02-07 23:26:17,2024-02-06,2024-02-07 23:26:17,2024-02-06,2024-02-07 23:26:06,0 days 00:00:15
Num190Line15Vers34,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num190Line15Vers34,190,15,34,"    a2Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(3))^ivar,'single'); % operator replaced: '*' -> '^'
",True,2024-02-06,2024-02-07 16:21:49,2024-02-06,2024-02-07 16:21:39,2024-02-06,2024-02-07 16:21:39,2024-02-06,2024-02-07 16:20:29,0 days 00:01:20
Num197Line16Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num197Line16Vers3,197,16,3,"    b-2Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 2 -> -2
",True,2024-02-06,2024-02-07 16:46:02,2024-02-06,2024-02-07 16:45:55,2024-02-06,2024-02-07 16:45:55,2024-02-06,2024-02-07 16:45:36,0 days 00:00:26
Num2Line7Vers2,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num2Line7Vers2,2,7,2,"iMaxArrayLengthAlloc = uint0(19); % constant replaced: 32 -> 0
",True,2024-02-06,2024-02-07 14:02:33,2024-02-06,2024-02-07 14:02:29,2024-02-06,2024-02-07 14:02:29,2024-02-06,2024-02-07 14:02:18,0 days 00:00:15
Num20Line8Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num20Line8Vers7,20,8,7,"iVecAlloc = uint35.2(4); % constant replaced: 32 -> 35.2
",True,2024-02-06,2024-02-07 19:51:03,2024-02-06,2024-02-07 19:50:55,2024-02-06,2024-02-07 19:50:55,2024-02-06,2024-02-07 19:50:32,0 days 00:00:31
Num200Line16Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num200Line16Vers6,200,16,6,"    b1.8Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 2 -> 1.8
",True,2024-02-06,2024-02-07 16:03:28,2024-02-06,2024-02-07 16:03:21,2024-02-06,2024-02-07 16:03:21,2024-02-06,2024-02-07 16:02:48,0 days 00:00:40
